dongle_id,route_id,clip_id,car_model,event_t,has_radar,n_lead_samples_pre,n_lead_samples_post,vEgo_at_to,thw_min_pre,thw_p5_pre,thw_median_pre,ttc_min_pre,ttc_p5_pre,ttc_median_pre,n_closing_pre,dRel_at_to,vRel_at_to,vLead_at_to,dRel_min_pre,dRel_mean_pre,vRel_min_pre,lead_rate_pre,dRel_min_post,vRel_min_post,speed_regime,lead_present_pre
51de0f458a6b973a,00000144--a902aac89e,19,TOYOTA_RAV4_TSS2_2023,6673.299643185454,True,12,20,16.3955078125,0.7719706044352913,0.7786405898352967,0.8189118718098407,4.159406666997644,4.325966152753968,5.686115908282469,12,12.75688934326172,-2.3181276321411133,14.199341773986816,12.75688934326172,15.302313725153605,-3.642778396606445,1.0,11.4224853515625,-8.601224899291992,Low (<60 km/h),True
51de0f458a6b973a,00000144--a902aac89e,6,TOYOTA_RAV4_TSS2_2023,1810.4996738733482,True,12,20,30.67417526245117,1.2169947319691625,1.221519037357898,1.283021996050285,15.0,,15.0,2,37.54070281982422,-1.4770050048828125,29.160097122192383,37.18867874145508,38.365888595581055,-1.4770050048828125,1.0,31.01480484008789,-3.657995223999024,High (>100 km/h),True
51de0f458a6b973a,00000144--a902aac89e,9,TOYOTA_RAV4_TSS2_2023,3524.63051900136,True,0,0,30.172697067260746,,,,,,,0,,,,,,,0.0,,,High (>100 km/h),False
51de0f458a6b973a,00000144--a902aac89e,7,TOYOTA_RAV4_TSS2_2023,1829.2994680980962,True,12,20,27.790159225463867,1.4940788012794648,1.510442811701446,1.5611926325453305,15.0,15.0,15.0,11,42.31346130371094,-2.09760856628418,25.663917541503903,41.1214599609375,43.00294049580892,-2.248401641845703,1.0,39.83789825439453,-4.647981643676758,Medium,True
51de0f458a6b973a,00000144--a902aac89e,26,TOYOTA_RAV4_TSS2_2023,7064.5302354645655,True,12,7,13.57767105102539,1.5184335932507376,1.5471634056516528,1.717563374143773,9.366415228855196,12.369622956496702,15.0,12,20.873729705810547,-2.228571891784668,11.51479721069336,20.873729705810547,23.591402848561604,-2.228571891784668,1.0,17.12080955505371,-4.01706600189209,Low (<60 km/h),True
bdda168c0c35fad7,00000000--5919427770,0,TOYOTA_RAV4_TSS2_2023,197.17042416628416,True,0,0,4.635219573974609,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
51de0f458a6b973a,00000144--a902aac89e,5,TOYOTA_RAV4_TSS2_2023,1430.2007135914944,True,12,20,26.920333862304688,1.1240884275524714,1.1352862969845148,1.1557392989702273,15.0,15.0,15.0,7,30.96817779541016,-1.0851898193359375,25.87919235229492,30.41554069519043,31.654465198516846,-1.262554168701172,1.0,23.50023460388184,-4.074544906616211,Medium,True
51de0f458a6b973a,00000144--a902aac89e,8,TOYOTA_RAV4_TSS2_2023,1956.183968571306,True,12,20,32.097930908203125,1.9056726587460007,1.9120435816689145,2.126930484164783,15.0,15.0,15.0,4,61.15911865234375,0.1302318572998047,32.22059631347656,61.15911865234375,67.58318773905437,-2.422906875610352,1.0,35.269344329833984,-4.303512573242188,High (>100 km/h),True
bdda168c0c35fad7,00000000--81ec649cdd,17,TOYOTA_RAV4_TSS2_2023,3181.67728890037,True,0,0,5.297551155090332,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
bdda168c0c35fad7,00000000--81ec649cdd,1,TOYOTA_RAV4_TSS2_2023,2040.0038149100048,True,60,100,6.6473541259765625,1.8707845952769977,1.8768526644459513,2.061781283605038,4.275615900214559,4.454280792481829,5.219753863758033,60,12.753341674804688,-2.437455177307129,4.307283878326416,12.753341674804688,18.308346430460613,-3.976334571838379,1.0,6.506025791168213,-2.6486563682556152,Low (<60 km/h),True
