clip_key,yolo_n_keyframes,yolo_n_detections,yolo_traffic_light_present,yolo_bus_present,yolo_car_present,yolo_person_present,yolo_stop_sign_present,yolo_bicycle_present,yolo_truck_present,yolo_car_max_conf,yolo_person_max_conf,yolo_truck_max_conf,yolo_traffic_light_max_conf,yolo_stop_sign_max_conf,yolo_bus_max_conf,yolo_bicycle_max_conf
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000c--efe4dd6dfc/1,5,3,False,False,True,False,False,False,False,0.7166,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000c--efe4dd6dfc/0,5,2,False,False,True,False,False,False,False,0.4961,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000c--efe4dd6dfc/3,5,18,False,False,True,False,False,False,False,0.875,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000c--efe4dd6dfc/4,5,16,False,False,True,False,False,False,False,0.8189,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000c--efe4dd6dfc/8,5,35,False,False,True,False,False,False,False,0.843,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000c--efe4dd6dfc/7,5,23,False,False,True,True,False,False,False,0.8907,0.4788,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/10,5,11,False,False,True,False,False,False,True,0.8129,,0.4089,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/12,5,1,False,False,True,False,False,False,False,0.488,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/13,5,6,False,False,True,True,False,False,False,0.7798,0.4424,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/4,5,20,False,False,True,False,True,False,True,0.9001,,0.7219,,0.9396,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/7,5,2,False,False,True,False,False,False,False,0.5552,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/8,5,4,False,False,True,False,False,False,False,0.792,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000e--69ee6e92d5/4,5,5,False,False,True,False,False,False,False,0.9003,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000e--69ee6e92d5/5,5,9,False,False,True,False,False,False,False,0.9342,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000d--86a4d8e02a/9,5,13,False,False,True,False,False,False,True,0.6745,,0.5539,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000e--b56c2ebf6a/4,5,27,False,False,True,True,False,False,False,0.7445,0.4894,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000000e--b56c2ebf6a/5,5,14,False,False,True,False,False,False,False,0.8908,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/1,5,5,True,False,True,True,False,False,False,0.6045,0.4023,,0.6687,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/11,5,7,False,False,True,True,False,False,False,0.7494,0.6024,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/13,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/16,5,9,False,True,True,False,False,False,True,0.7606,,0.5796,,,0.8561,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/4,5,3,False,False,True,True,False,False,False,0.7986,0.4538,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/3,5,13,False,False,True,False,False,False,True,0.8317,,0.7058,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/5,5,11,False,False,True,False,False,False,True,0.8317,,0.6117,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/20,5,4,False,False,True,False,False,False,False,0.676,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/6,5,16,True,False,True,False,False,False,True,0.7498,,0.5395,0.4626,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/7,5,13,False,True,True,False,False,False,True,0.7303,,0.4223,,,0.5352,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000010--a594b93871/9,5,18,True,False,True,False,False,False,True,0.7769,,0.5143,0.6704,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--61a478b48c/2,5,9,True,False,True,False,False,False,False,0.9138,,,0.4359,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--61a478b48c/3,5,6,False,False,True,False,False,False,False,0.8223,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--764ec2da5b/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--61a478b48c/0,5,2,True,False,True,False,False,False,False,0.6027,,,0.4201,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--61a478b48c/6,5,14,False,False,True,False,False,False,False,0.8138,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--764ec2da5b/2,5,3,True,False,True,False,False,False,False,0.4845,,,0.4103,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--764ec2da5b/7,5,1,False,False,True,False,False,False,False,0.3873,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--764ec2da5b/1,5,6,False,False,True,False,False,False,False,0.8878,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--764ec2da5b/8,5,2,False,False,True,False,False,False,False,0.5533,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--830b045283/1,5,8,False,False,True,False,False,False,True,0.4208,,0.8711,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--830b045283/4,5,2,True,False,False,False,False,False,False,,,,0.7705,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--9608d1ca6f/3,5,6,False,False,True,False,False,False,False,0.707,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--9608d1ca6f/4,5,2,False,False,True,False,False,False,False,0.3628,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/6,5,2,False,False,True,False,False,False,False,0.4975,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/0,5,1,False,False,True,False,False,False,False,0.7148,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/8,5,28,True,False,True,False,False,False,True,0.7701,,0.8024,0.8337,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/1,5,15,True,False,True,False,False,False,False,0.8825,,,0.5396,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/10,5,17,False,False,True,False,False,False,False,0.7057,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000012--1ca7bafaed/0,5,2,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/2,5,8,False,False,True,False,True,False,False,0.8402,,,,0.8664,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000011--b2de78f396/7,5,5,False,False,True,False,False,False,True,0.5672,,0.4223,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000013--893d36d514/10,5,13,False,False,True,True,False,False,True,0.8544,0.4783,0.5048,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000013--893d36d514/1,5,38,False,False,True,True,False,False,True,0.8464,0.5887,0.7177,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000013--893d36d514/0,4,7,False,False,True,False,False,False,False,0.8484,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000013--893d36d514/5,5,21,True,False,True,False,False,False,False,0.862,,,0.5757,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000013--893d36d514/9,5,8,False,False,True,True,False,False,False,0.8807,0.5087,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--025580ea15/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--025580ea15/1,5,6,False,False,True,False,False,False,False,0.7738,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--025580ea15/4,5,10,False,False,True,False,False,False,False,0.8635,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--025580ea15/7,5,24,False,False,True,False,False,False,True,0.9232,,0.7055,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--04478f9be6/0,5,4,False,False,True,False,False,False,False,0.534,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--025580ea15/3,5,13,False,False,True,False,False,False,False,0.84,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--04478f9be6/2,5,7,False,False,True,False,False,False,False,0.7993,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--04478f9be6/5,5,14,False,False,True,False,False,False,True,0.8265,,0.3797,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--025580ea15/5,5,7,False,False,True,False,False,False,True,0.6159,,0.4234,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--04478f9be6/6,5,25,False,False,True,False,False,False,True,0.8697,,0.5305,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--04478f9be6/7,5,18,False,False,True,False,False,False,False,0.8927,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/1,5,6,False,False,True,False,False,False,False,0.7636,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/7,5,4,False,False,True,False,False,False,False,0.7876,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/8,5,5,False,False,True,False,False,False,False,0.8563,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--6ee1c5fca8/0,5,12,False,False,True,False,False,False,True,0.7942,,0.5697,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/5,5,6,True,False,True,False,False,False,False,0.6461,,,0.3626,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--6ee1c5fca8/2,5,13,True,False,True,False,False,False,True,0.4874,,0.4628,0.5929,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--6ee1c5fca8/3,5,24,True,False,True,False,False,False,False,0.8779,,,0.534,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/4,5,7,True,False,True,False,False,False,False,0.7877,,,0.4695,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/2,5,1,False,False,True,False,False,False,False,0.5592,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--4f39963aab/9,5,2,True,False,True,False,False,False,False,0.4881,,,0.6245,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--6ee1c5fca8/1,5,3,False,False,True,False,False,False,False,0.8373,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--dff1714c6f/1,5,10,False,False,True,False,False,False,False,0.831,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--dff1714c6f/4,5,22,True,False,True,True,False,False,True,0.8795,0.3603,0.4965,0.7742,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/0,5,14,False,False,True,False,False,False,True,0.7846,,0.6294,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--dff1714c6f/0,5,9,False,False,True,False,True,False,True,0.8273,,0.562,,0.8948,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/3,5,1,False,False,True,False,False,False,False,0.3735,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/4,5,8,False,False,True,False,False,False,False,0.7406,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000014--dff1714c6f/2,5,14,False,False,True,False,False,False,True,0.8494,,0.7223,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/5,5,21,False,False,True,True,False,False,False,0.8204,0.4492,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/9,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/8,5,5,False,False,True,False,False,False,True,0.4255,,0.4583,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000017--eaae8b68d5/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000017--eaae8b68d5/2,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000017--eaae8b68d5/1,5,5,False,False,True,False,False,False,False,0.6504,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/7,5,3,False,False,True,False,False,False,False,0.8063,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000017--eaae8b68d5/3,5,2,False,False,True,False,False,False,False,0.5254,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--5f49246d06/0,5,15,True,False,True,True,False,False,False,0.9022,0.56,,0.3949,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--5f49246d06/2,5,13,False,False,True,False,False,False,False,0.8343,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--5f49246d06/3,5,6,False,False,True,False,False,False,True,0.8934,,0.5755,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--6d4b733a6a/0,5,29,True,False,True,False,False,False,False,0.8671,,,0.4689,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--6d4b733a6a/3,5,21,False,False,True,False,False,False,True,0.835,,0.4831,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000016--9bd2153862/2,5,41,True,False,True,False,False,False,True,0.7958,,0.7044,0.8379,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--5f49246d06/1,5,20,False,False,True,True,False,False,False,0.8145,0.8007,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--6d4b733a6a/6,5,18,False,False,True,True,False,False,False,0.8784,0.6067,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--e2ac661c64/0,5,1,False,False,True,False,False,False,False,0.5338,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--e81f363abb/2,5,2,True,False,True,False,False,False,False,0.7938,,,0.5795,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--b5df54680e/4,5,5,True,False,False,False,False,False,False,,,,0.4366,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--e81f363abb/1,5,3,False,False,True,False,False,False,False,0.504,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000018--e81f363abb/3,5,11,True,False,True,False,False,False,False,0.8125,,,0.4337,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a127130d43/6,5,18,False,False,True,False,False,False,True,0.9178,,0.8437,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a127130d43/7,5,13,False,False,True,False,False,False,True,0.8557,,0.6089,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a127130d43/3,5,12,False,False,True,False,False,False,False,0.7687,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a3b2cf83b1/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a3b2cf83b1/1,5,17,True,False,True,False,False,False,False,0.8237,,,0.354,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a3b2cf83b1/2,5,12,False,False,True,False,False,False,False,0.9304,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--a3b2cf83b1/3,5,8,True,False,True,False,False,False,False,0.9257,,,0.6059,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--d08f3c0ab4/3,5,3,False,False,True,False,False,False,False,0.4972,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--d08f3c0ab4/5,5,6,False,False,True,False,False,False,False,0.5934,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--d08f3c0ab4/1,5,6,False,False,True,False,False,False,False,0.6041,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--d08f3c0ab4/7,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--009fc4cefd/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000019--d08f3c0ab4/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--b40ad96b45/0,5,29,True,False,True,True,False,False,True,0.773,0.4835,0.6881,0.7331,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--b40ad96b45/3,5,14,False,False,True,False,True,False,False,0.8292,,,,0.8987,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--b40ad96b45/5,5,16,True,False,True,False,False,False,True,0.8514,,0.3858,0.5621,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--b40ad96b45/1,5,12,False,False,True,False,False,False,False,0.9172,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--d6cd4871c2/2,5,15,False,False,True,False,True,False,True,0.8833,,0.7289,,0.9171,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--724ba3fa1b/2,5,9,False,False,True,True,False,False,False,0.846,0.5903,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--d6cd4871c2/4,5,13,False,True,True,False,False,False,True,0.6096,,0.3716,,,0.4927,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--724ba3fa1b/6,5,4,False,False,True,False,False,False,True,0.648,,0.6324,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--724ba3fa1b/0,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--724ba3fa1b/7,5,5,False,False,True,False,False,False,False,0.6627,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--d14b8f68fa/0,5,3,False,False,True,True,False,False,False,0.553,0.3567,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--d14b8f68fa/1,5,27,True,False,True,True,False,False,True,0.8798,0.4344,0.3783,0.8068,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--d14b8f68fa/2,5,18,False,False,True,False,False,False,True,0.9124,,0.5438,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001a--d6cd4871c2/3,5,3,False,False,True,True,False,False,False,0.8243,0.4466,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--724ba3fa1b/5,5,10,True,False,True,False,False,False,False,0.7764,,,0.6189,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--d14b8f68fa/3,5,13,True,False,True,False,False,False,True,0.8413,,0.4179,0.6205,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000001c--d14b8f68fa/4,5,23,True,False,True,True,False,False,False,0.8582,0.7702,,0.7959,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000020--c86420bf64/1,5,13,False,False,True,False,False,False,False,0.7749,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000021--78aca84790/2,5,4,False,False,True,False,False,False,False,0.4926,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000023--67187e578c/2,5,3,False,False,True,False,False,False,False,0.7121,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000021--78aca84790/1,5,12,False,True,True,False,False,False,True,0.6065,,0.7198,,,0.4725,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--360c099f15/1,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--360c099f15/3,5,23,False,False,True,False,False,False,False,0.9201,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000023--67187e578c/1,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--9ecb0dba75/0,5,21,True,False,True,False,False,False,False,0.7879,,,0.6097,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--9ecb0dba75/3,5,2,True,False,True,False,False,False,False,0.4444,,,0.4043,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/1,5,1,True,False,False,False,False,False,False,,,,0.3772,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/0,5,3,True,False,True,False,False,False,False,0.4064,,,0.4357,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--51fd03c086/2,5,6,True,False,True,False,False,False,False,0.4327,,,0.5062,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--9ecb0dba75/5,5,2,False,False,True,False,False,False,False,0.7223,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--9ecb0dba75/6,5,2,False,False,True,False,False,False,False,0.4358,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/10,5,8,True,False,True,False,False,False,False,0.8407,,,0.4888,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--9ecb0dba75/7,5,3,True,False,False,False,False,False,False,,,,0.4744,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/2,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/3,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/4,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/5,5,3,True,False,True,False,False,False,False,0.5582,,,0.5529,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/7,5,3,True,False,False,False,False,False,False,,,,0.4813,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/9,5,5,False,False,True,False,False,False,False,0.8207,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000024--9ecb0dba75/8,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/8,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--031c281dbb/6,5,3,True,False,False,False,False,False,False,,,,0.5198,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--538590661c/3,5,6,False,False,True,False,False,False,True,0.7561,,0.3511,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--538590661c/2,5,16,False,False,True,False,False,False,False,0.8714,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--538590661c/0,5,6,False,False,True,False,False,False,True,0.9361,,0.6156,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--538590661c/6,5,12,False,False,True,False,False,False,True,0.7543,,0.4051,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--8d05b8be4c/1,5,5,False,False,True,False,False,False,True,0.7369,,0.4723,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000026--538590661c/5,5,12,False,False,True,False,False,False,True,0.7609,,0.8271,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--8d05b8be4c/2,5,12,True,False,True,False,False,False,False,0.7104,,,0.6144,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--8d05b8be4c/5,5,3,True,False,True,False,False,False,False,0.4126,,,0.4307,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--8d05b8be4c/8,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/10,5,2,False,False,True,False,False,False,False,0.5912,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/13,5,4,False,False,True,False,False,False,True,0.7337,,0.4625,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/14,5,6,False,False,True,False,False,False,False,0.8214,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/2,5,5,True,False,True,False,False,False,False,0.6403,,,0.6647,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/3,5,4,True,False,True,False,False,False,False,0.4631,,,0.4477,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/12,5,2,False,False,True,False,False,False,False,0.6275,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/5,5,5,False,False,True,False,False,False,False,0.8439,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/8,5,8,False,False,True,False,False,False,False,0.8688,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002f--edbdc09353/1,5,15,False,False,True,False,False,False,True,0.8461,,0.3867,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/0000002b--c5fce5be1d/6,5,7,True,False,True,False,False,False,False,0.7328,,,0.4883,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000033--8f8061f2c9/3,5,3,True,False,True,False,False,False,False,0.3881,,,0.4383,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000033--8f8061f2c9/2,5,3,True,False,True,False,False,False,False,0.6527,,,0.3717,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/1,5,0,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/10,5,2,False,False,True,False,False,False,False,0.5547,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/11,5,6,False,False,True,False,False,False,False,0.9026,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/12,5,25,False,False,True,False,False,False,True,0.9024,,0.4586,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/16,5,21,False,False,True,False,False,False,False,0.8885,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/2,5,1,False,False,False,False,False,False,False,,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/17,5,13,False,False,True,False,False,False,True,0.7852,,0.7162,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/14,5,26,True,False,True,False,False,False,False,0.8647,,,0.5574,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/4,5,4,False,False,True,False,False,False,False,0.4942,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/5,5,8,False,False,True,False,False,False,False,0.8833,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/8,5,8,True,False,True,False,False,False,False,0.8691,,,0.5629,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--57e91133a8/15,5,26,True,False,True,False,False,False,True,0.8741,,0.3647,0.7842,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--9c8a607f7d/1,5,3,False,False,True,False,False,False,False,0.7407,,,,,,
ACURA_MDX_3G_MMR/ad9840558640c31d/00000034--9c8a607f7d/4,5,2,False,False,True,False,False,False,False,0.5808,,,,,,
